TIME ms, IN1, IN2
11.084, 0.012695, 2.93457
11.035, 0.012817, 3.924561
10.986, 0.012817, 4.541016
10.938, 0.012939, 4.7229
10.889, 0.013062, 4.459229
10.84, 0.012817, 3.76709
10.791, 0.012939, 2.718506
10.742, 0.012695, 1.408691
10.693, 0.012573, -0.039062
10.645, 0.012695, -1.484375
10.596, 0.012451, -2.792969
10.547, 0.012939, -3.841553
10.498, 0.013184, -4.527588
10.449, 0.012695, -4.786377
10.4, 0.012939, -4.598389
10.352, 0.012573, -3.974609
10.303, 0.012939, -2.982178
10.254, 0.012573, -1.706543
10.205, 0.012817, -0.273438
10.156, 0.012939, 0.942383
10.107, 0.012939, 2.310791
10.059, 0.013062, 3.459473
10.01, 0.012695, 4.277344
9.961, 0.012939, 4.688721
9.912, 0.012817, 4.649658
9.863, 0.012939, 4.171143
9.814, 0.012817, 3.294678
9.766, 0.012817, 2.103271
9.717, 0.012939, 0.709229
9.668, 0.012573, -0.754395
9.619, 0.012817, -2.148438
9.57, 0.012817, -3.344727
9.521, 0.012817, -4.224854
9.473, 0.012695, -4.710693
9.424, 0.012817, -4.749756
9.375, 0.012817, -4.345703
9.326, 0.012817, -3.530273
9.277, 0.012573, -2.384033
9.229, 0.013062, -1.016846
9.18, 0.013062, 0.441895
9.131, 0.012939, 1.859131
9.082, 0.012695, 3.095703
9.033, 0.012939, 4.038086
8.984, 0.013184, 4.592285
8.936, 0.013062, 4.725342
8.887, 0.013184, 4.470215
8.838, 0.013062, 3.787842
8.789, 0.012695, 2.746582
8.74, 0.012573, 1.44043
8.691, 0.012695, -0.006104
8.643, 0.012817, -1.453857
8.594, 0.012817, -2.766113
8.545, 0.012695, -3.820801
8.496, 0.012695, -4.51416
8.447, 0.012939, -4.785156
8.398, 0.012939, -4.605713
8.35, 0.012695, -3.99292
8.301, 0.012695, -3.009033
8.252, 0.012939, -1.739502
8.203, 0.012817, -0.308838
8.154, 0.012939, 1.147461
8.105, 0.012817, 2.493896
8.057, 0.012451, 3.598633
8.008, 0.012695, 4.361572
7.959, 0.012939, 4.708252
7.91, 0.012939, 4.608154
7.861, 0.012573, 4.067383
7.813, 0.013184, 3.139648
7.764, 0.012573, 1.912842
7.715, 0.012573, 0.500488
7.666, 0.012695, -0.718994
7.617, 0.012817, -2.119141
7.568, 0.012817, -3.319092
7.52, 0.012573, -4.207764
7.471, 0.012939, -4.703369
7.422, 0.012939, -4.754639
7.373, 0.012817, -4.360352
7.324, 0.012817, -3.553467
7.275, 0.012817, -2.416992
7.227, 0.012817, -1.052246
7.178, 0.012695, 0.408936
7.129, 0.012817, 1.826172
7.08, 0.012817, 3.07251
7.031, 0.012695, 4.019775
6.982, 0.012573, 4.588623
6.934, 0.012817, 4.716797
6.885, 0.012695, 4.398193
6.836, 0.012695, 3.659668
6.787, 0.012695, 2.572021
6.738, 0.012573, 1.239014
6.689, 0.012451, -0.214844
6.641, 0.012329, -1.651611
6.592, 0.012451, -2.93335
6.543, 0.012329, -3.94165
6.494, 0.012573, -4.578857
6.445, 0.012695, -4.783936
6.396, 0.012451, -4.615479
6.348, 0.012695, -4.013672
6.299, 0.012573, -3.035889
6.25, 0.012695, -1.772461
6.201, 0.012573, -0.341797
6.152, 0.012451, 1.115723
6.104, 0.012451, 2.4646
6.055, 0.012207, 3.580322
6.006, 0.012451, 4.349365
5.957, 0.012329, 4.707031
5.908, 0.012695, 4.616699
5.859, 0.012329, 4.084473
5.811, 0.012085, 3.170166
5.762, 0.012573, 1.94458
5.713, 0.012207, 0.537109
5.664, 0.012451, -0.927734
5.615, 0.012451, -2.304688
5.566, 0.012451, -3.468018
5.518, 0.012573, -4.30542
5.469, 0.012329, -4.735107
5.42, 0.012573, -4.725342
5.371, 0.012451, -4.267578
5.322, 0.012451, -3.409424
5.273, 0.012451, -2.232666
5.225, 0.012451, -1.086426
5.176, 0.012817, 0.374756
5.127, 0.012695, 1.796875
5.078, 0.012085, 3.044434
5.029, 0.012329, 4.000244
4.98, 0.012817, 4.577637
4.932, 0.012695, 4.716797
4.883, 0.012695, 4.4104
4.834, 0.012451, 3.681641
4.785, 0.012573, 2.601318
4.736, 0.012573, 1.271973
4.688, 0.012573, -0.180664
4.639, 0.012329, -1.618652
4.59, 0.012817, -2.910156
4.541, 0.012451, -3.92334
4.492, 0.012573, -4.571533
4.443, 0.012329, -4.787598
4.395, 0.012451, -4.555664
4.346, 0.012573, -3.895264
4.297, 0.012939, -2.869873
4.248, 0.012817, -1.574707
4.199, 0.012695, -0.134277
4.15, 0.012695, 1.315918
4.102, 0.013184, 2.636719
4.053, 0.012817, 3.709717
4.004, 0.012451, 4.333496
3.955, 0.012817, 4.703369
3.906, 0.012451, 4.624023
3.857, 0.012329, 4.105225
3.809, 0.013062, 3.189697
3.76, 0.012817, 1.975098
3.711, 0.012573, 0.570068
3.662, 0.013062, -0.894775
3.613, 0.012329, -2.27417
3.564, 0.012817, -3.446045
3.516, 0.012573, -4.289551
3.467, 0.012451, -4.733887
3.418, 0.012695, -4.732666
3.369, 0.012817, -4.284668
3.32, 0.012939, -3.435059
3.271, 0.012573, -2.261963
3.223, 0.012939, -0.881348
3.174, 0.012817, 0.582275
3.125, 0.013062, 1.986084
3.076, 0.013062, 3.199463
3.027, 0.012939, 4.110107
2.979, 0.012695, 4.625244
2.93, 0.012939, 4.702148
2.881, 0.013062, 4.329834
2.832, 0.013062, 3.546143
2.783, 0.012939, 2.421875
2.734, 0.012939, 1.303711
2.686, 0.012573, -0.147705
2.637, 0.012573, -1.588135
2.588, 0.012695, -2.88208
2.539, 0.012939, -3.903809
2.49, 0.012817, -4.559326
2.441, 0.012939, -4.787598
2.393, 0.012939, -4.56665
2.344, 0.012817, -3.914795
2.295, 0.013184, -2.89917
2.246, 0.012695, -1.606445
2.197, 0.013062, -0.168457
2.148, 0.012573, 1.2854
2.1, 0.012573, 2.612305
2.051, 0.012817, 3.687744
2.002, 0.012695, 4.415283
1.953, 0.012573, 4.719238
1.904, 0.012939, 4.576416
1.855, 0.012573, 3.995361
1.807, 0.012817, 3.034668
1.758, 0.012451, 1.783447
1.709, 0.012817, 0.360107
1.66, 0.012939, -1.098633
1.611, 0.012817, -2.458496
1.563, 0.012939, -3.586426
1.514, 0.012817, -4.274902
1.465, 0.013062, -4.727783
1.416, 0.013062, -4.735107
1.367, 0.012817, -4.299316
1.318, 0.013184, -3.459473
1.27, 0.012939, -2.294922
1.221, 0.012817, -0.913086
1.172, 0.012695, 0.549316
1.123, 0.012695, 1.955566
1.074, 0.012695, 3.17627
1.025, 0.012817, 4.093018
976.563, 0.012573, 4.619141
927.734, 0.012939, 4.70459
878.906, 0.012573, 4.344482
830.078, 0.013062, 3.568115
781.25, 0.012939, 2.451172
732.422, 0.012817, 1.103516
683.594, 0.012695, -0.356445
634.766, 0.012939, -1.782227
585.938, 0.012451, -3.043213
537.109, 0.012573, -4.019775
488.281, 0.012817, -4.620361
439.453, 0.012817, -4.785156
390.625, 0.012573, -4.49707
341.797, 0.012695, -3.789062
292.969, 0.012695, -2.923584
244.141, 0.012817, -1.639404
195.313, 0.012573, -0.201416
146.484, 0.012817, 1.251221
97.656, 0.012817, 2.583008
48.828, 0.013184, 3.666992
0, 0.012939, 4.403076
-48.828, 0.012695, 4.716797
-97.656, 0.012817, 4.586182
-146.484, 0.012451, 4.012451
-195.313, 0.012695, 3.061523
-244.141, 0.012939, 1.815186
-292.969, 0.012573, 0.394287
-341.797, 0.012939, -1.065674
-390.625, 0.012451, -2.426758
-439.453, 0.012451, -3.562012
-488.281, 0.012573, -4.365234
-537.109, 0.012573, -4.755859
-585.938, 0.012695, -4.700928
-634.766, 0.012695, -4.20166
-683.594, 0.012939, -3.310547
-732.422, 0.012939, -2.106934
-781.25, 0.012695, -0.705566
-830.078, 0.012939, 0.756836
-878.906, 0.012817, 2.144775
-927.734, 0.013062, 3.327637
-976.563, 0.012939, 4.071045
-1.025, 0.012939, 4.610596
-1.074, 0.012817, 4.708252
-1.123, 0.012695, 4.359131
-1.172, 0.012817, 3.592529
-1.221, 0.012939, 2.484131
-1.27, 0.012817, 1.135254
-1.318, 0.012817, -0.322266
-1.367, 0.012939, -1.751709
-1.416, 0.012695, -3.017578
-1.465, 0.012695, -4.001465
-1.514, 0.012939, -4.613037
-1.563, 0.012329, -4.785156
-1.611, 0.012695, -4.510498
-1.66, 0.012817, -3.808594
-1.709, 0.012939, -2.755127
-1.758, 0.012939, -1.44043
-1.807, 0.012817, 0.007324
-1.855, 0.012939, 1.452637
-1.904, 0.012939, 2.753906
-1.953, 0.012817, 3.795166
-2.002, 0.012695, 4.473877
-2.051, 0.012939, 4.727783
-2.1, 0.012573, 4.528809
-2.148, 0.012573, 3.898926
-2.197, 0.012695, 3.088379
-2.246, 0.012695, 1.849365
-2.295, 0.012939, 0.429688
-2.344, 0.012817, -1.031494
-2.393, 0.012695, -2.397461
-2.441, 0.012695, -3.54126
-2.49, 0.012573, -4.350586
-2.539, 0.012451, -4.750977
-2.588, 0.012695, -4.707031
-2.637, 0.012695, -4.216309
-2.686, 0.012573, -3.33374
-2.734, 0.013062, -2.138672
-2.783, 0.012817, -0.742188
-2.832, 0.012939, 0.721436
-2.881, 0.012695, 2.115479
-2.93, 0.012817, 3.303223
-2.979, 0.012817, 4.178467
-3.027, 0.012573, 4.65332
-3.076, 0.012573, 4.688721
-3.125, 0.012085, 4.274902
-3.174, 0.012329, 3.453369
-3.223, 0.012207, 2.302246
-3.271, 0.012817, 0.930176
-3.32, 0.012573, -0.532227
-3.369, 0.012573, -1.945801
-3.418, 0.012573, -2.990723
-3.467, 0.012329, -3.980713
-3.516, 0.012939, -4.602051
-3.564, 0.012817, -4.785156
-3.613, 0.013062, -4.522705
-3.662, 0.012695, -3.830566
-3.711, 0.012695, -2.784424
-3.76, 0.012573, -1.473389
-3.809, 0.012573, -0.026855
-3.857, 0.012573, 1.418457
-3.906, 0.012451, 2.728271
-3.955, 0.012817, 3.774414
-4.004, 0.012451, 4.464111
-4.053, 0.012329, 4.724121
-4.102, 0.012695, 4.538574
-4.15, 0.012695, 3.917236
-4.199, 0.012695, 2.924805
-4.248, 0.012817, 1.652832
-4.297, 0.012573, 0.219727
-4.346, 0.012695, -1.235352
-4.395, 0.012329, -2.578125
-4.443, 0.012329, -3.677979
-4.492, 0.012695, -4.433594
-4.541, 0.013184, -4.775391
-4.59, 0.012329, -4.663086
-4.639, 0.012695, -4.116211
-4.688, 0.012573, -3.358154
-4.736, 0.012817, -2.169189
-4.785, 0.012573, -0.776367
-4.834, 0.012451, 0.688477
-4.883, 0.012817, 2.08374
-4.932, 0.012817, 3.278809
-4.98, 0.012817, 4.160156
-5.029, 0.012817, 4.647217
-5.078, 0.012817, 4.691162
-5.127, 0.012695, 4.287109
-5.176, 0.012817, 3.474121
-5.225, 0.012695, 2.331543
-5.273, 0.012573, 0.965576
-5.322, 0.012573, -0.496826
-5.371, 0.012817, -1.914062
-5.42, 0.012939, -3.153076
-5.469, 0.012573, -4.09668
-5.518, 0.012939, -4.656982
-5.566, 0.012695, -4.776611
-5.615, 0.012817, -4.447021
-5.664, 0.012817, -3.702393
-5.713, 0.012695, -2.608643
-5.762, 0.012695, -1.271973
-5.811, 0.012817, 0.180664
-5.859, 0.012695, 1.618652
-5.908, 0.012451, 2.698975
-5.957, 0.012451, 3.752441
-6.006, 0.012817, 4.451904
-6.055, 0.012573, 4.7229
-6.104, 0.012817, 4.547119
-6.152, 0.012329, 3.936768
-6.201, 0.012817, 2.95166
-6.25, 0.012817, 1.68335
-6.299, 0.012573, 0.255127
-6.348, 0.012939, -1.203613
-6.396, 0.012451, -2.550049
-6.445, 0.012573, -3.657227
-6.494, 0.012817, -4.423828
-6.543, 0.012695, -4.771729
-6.592, 0.012817, -4.672852
-6.641, 0.013062, -4.133301
-6.689, 0.012817, -3.205566
-6.738, 0.013062, -1.97876
-6.787, 0.012817, -0.567627
-6.836, 0.012695, 0.894775
-6.885, 0.012939, 2.268066
-6.934, 0.013062, 3.425293
-6.982, 0.013184, 4.25293
-7.031, 0.012573, 4.681396
-7.08, 0.012939, 4.656982
-7.129, 0.012695, 4.301758
-7.178, 0.012695, 3.496094
-7.227, 0.012451, 2.362061
-7.275, 0.012695, 0.998535
-7.324, 0.012817, -0.463867
-7.373, 0.012573, -1.881104
-7.422, 0.012573, -3.127441
-7.471, 0.012573, -4.078369
-7.52, 0.012817, -4.648438
-7.568, 0.013184, -4.779053
-7.617, 0.012939, -4.460449
-7.666, 0.012573, -3.723145
-7.715, 0.012939, -2.63916
-7.764, 0.012695, -1.306152
-7.813, 0.012939, 0.146484
-7.861, 0.012817, 1.586914
-7.91, 0.012939, 2.867432
-7.959, 0.012573, 3.878174
-8.008, 0.012939, 4.516602
-8.057, 0.012817, 4.727783
-8.105, 0.012817, 4.486084
-8.154, 0.012939, 3.818359
-8.203, 0.012939, 2.786865
-8.252, 0.012817, 1.488037
-8.301, 0.012817, 0.045166
-8.35, 0.012817, -1.169434
-8.398, 0.012817, -2.520752
-8.447, 0.012817, -3.634033
-8.496, 0.013062, -4.40918
-8.545, 0.012695, -4.765625
-8.594, 0.012817, -4.677734
-8.643, 0.012817, -4.14917
-8.691, 0.012695, -3.22998
-8.74, 0.012695, -2.009277
-8.789, 0.012817, -0.600586
-8.838, 0.012939, 0.859375
-8.887, 0.012573, 2.241211
-8.936, 0.013062, 3.400879
-8.984, 0.012817, 4.241943
-9.033, 0.013062, 4.674072
-9.082, 0.012573, 4.666748
-9.131, 0.012817, 4.208984
-9.18, 0.012573, 3.356934
-9.229, 0.012817, 2.178955
-9.277, 0.012817, 0.793457
-9.326, 0.013062, -0.671387
-9.375, 0.012573, -2.073975
-9.424, 0.012817, -3.283691
-9.473, 0.012939, -4.18335
-9.521, 0.012817, -4.691162
-9.57, 0.012695, -4.75708
-9.619, 0.012695, -4.471436
-9.668, 0.012817, -3.743896
-9.717, 0.012451, -2.664795
-9.766, 0.013062, -1.339111
-9.814, 0.013062, 0.114746
-9.863, 0.013062, 1.552734
-9.912, 0.012451, 2.844238
-9.961, 0.012817, 3.857422
-10.01, 0.012451, 4.510498
-10.059, 0.012451, 4.727783
-10.107, 0.012817, 4.49707
-10.156, 0.012695, 3.837891
-10.205, 0.012817, 2.813721
-10.254, 0.012329, 1.522217
-10.303, 0.012451, 0.079346
-10.352, 0.012573, -1.37207
-10.4, 0.012573, -2.694092
-10.449, 0.012817, -3.76709
-10.498, 0.013062, -4.482422
-10.547, 0.012451, -4.781494
-10.596, 0.012573, -4.628906
-10.645, 0.012939, -4.040527
-10.693, 0.012573, -3.071289
-10.742, 0.012573, -1.816406
-10.791, 0.012817, -0.391846
-10.84, 0.013062, 0.825195
-10.889, 0.012573, 2.209473
-10.938, 0.012817, 3.378906
-10.986, 0.012817, 4.226074
-11.035, 0.012939, 4.667969
-11.084, 0.012695, 4.671631
-11.133, 0.012695, 4.224854
-11.182, 0.012695, 3.380127
-11.23, 0.012573, 2.209473
-11.279, 0.012573, 0.827637
-11.328, 0.012817, -0.637207
-11.377, 0.012329, -2.042236
-11.426, 0.013062, -3.259277
-11.475, 0.012573, -4.16748
-11.523, 0.012695, -4.685059
-11.572, 0.012573, -4.764404
-11.621, 0.012451, -4.39209
-11.67, 0.012329, -3.61084
-11.719, 0.012573, -2.489014
-11.768, 0.012695, -1.134033
-11.816, 0.012695, 0.325928
-11.865, 0.012695, 1.749268
-11.914, 0.012695, 3.005371
-11.963, 0.012207, 3.97583
-12.012, 0.012695, 4.56543
-12.061, 0.012451, 4.725342
-12.109, 0.012329, 4.508057
-12.158, 0.012207, 3.858643
-12.207, 0.012695, 2.843018
-12.256, 0.012451, 1.553955
-12.305, 0.012573, 0.113525
-12.354, 0.012573, -1.340332
-12.402, 0.012817, -2.668457
-12.451, 0.012573, -3.746338
-12.5, 0.012695, -4.473877
-12.549, 0.012207, -4.779053
-12.598, 0.012451, -4.638672
-12.646, 0.012207, -4.058838
-12.695, 0.012207, -3.100586
-12.744, 0.012451, -1.848145
-12.793, 0.012695, -0.427246
-12.842, 0.012573, 1.033936
-12.891, 0.012573, 2.390137
-12.939, 0.012451, 3.522949
-12.988, 0.012695, 4.312744
-13.037, 0.012817, 4.698486
-13.086, 0.012451, 4.633789
-13.135, 0.012451, 4.128418
-13.184, 0.012573, 3.22876
-13.232, 0.012329, 2.025146
-13.281, 0.012817, 0.618896
-13.33, 0.012451, -0.601807
-13.379, 0.012573, -2.010498
-13.428, 0.012329, -3.232422
-13.477, 0.012451, -4.14917
-13.525, 0.012451, -4.680176
-13.574, 0.012329, -4.765625
-13.623, 0.012695, -4.407959
-13.672, 0.012329, -3.631592
-13.721, 0.012329, -2.51709
-13.77, 0.012695, -1.168213
-13.818, 0.012451, 0.290527
-13.867, 0.012695, 1.71875
-13.916, 0.012695, 2.978516
-13.965, 0.012451, 3.956299
-14.014, 0.012451, 4.555664
-14.063, 0.012695, 4.7229
-14.111, 0.012329, 4.439697
-14.16, 0.012573, 3.734131
-14.209, 0.012817, 2.669678
-14.258, 0.012695, 1.351318
-14.307, 0.012573, -0.095215
-14.355, 0.012939, -1.540527
-14.404, 0.012451, -2.838135
-14.453, 0.012817, -3.875732
-14.502, 0.013062, -4.545898
-14.551, 0.012451, -4.775391
-14.6, 0.012451, -4.645996
-14.648, 0.012817, -4.077148
-14.697, 0.012573, -3.126221
-14.746, 0.012817, -1.882324
-14.795, 0.012451, -0.460205
-14.844, 0.012451, 0.998535
-14.893, 0.012817, 2.36084
-14.941, 0.012451, 3.497314
-14.99, 0.012817, 4.300537
-15.039, 0.012695, 4.692383
-15.088, 0.012329, 4.641113
-15.137, 0.012451, 4.145508
-15.186, 0.012695, 3.253174
-15.234, 0.012329, 2.052002
-15.283, 0.012695, 0.654297
-15.332, 0.012451, -0.810547
-15.381, 0.012817, -2.200928
-15.43, 0.012573, -3.38501
-15.479, 0.012573, -4.249268
-15.527, 0.012573, -4.719238
-15.576, 0.012817, -4.742432
-15.625, 0.012695, -4.320068
-15.674, 0.012939, -3.493652
-15.723, 0.012695, -2.337646
-15.771, 0.012817, -1.203613
-15.82, 0.012695, 0.255127
-15.869, 0.012451, 1.685791
-15.918, 0.012939, 2.952881
-15.967, 0.012573, 3.936768
-16.016, 0.012695, 4.54834
-16.064, 0.012817, 4.724121
-16.113, 0.012329, 4.451904
-16.162, 0.012817, 3.754883
-16.211, 0.012695, 2.697754
-16.26, 0.012695, 1.385498
-16.309, 0.012939, -0.063477
-16.357, 0.012939, -1.507568
-16.406, 0.012573, -2.811279
-16.455, 0.012939, -3.85498
-16.504, 0.012939, -4.532471
-16.553, 0.012695, -4.787598
