TIME ms, IN1, IN2
-16.455, 0.012817, -3.902588
-16.504, 0.012817, -4.561768
-16.553, 0.012817, -4.788818
-16.602, 0.012695, -4.567871
-16.65, 0.012695, -3.913574
-16.699, 0.012573, -2.894287
-16.748, 0.012939, -1.605225
-16.797, 0.012573, -0.164795
-16.846, 0.012817, 1.2854
-16.895, 0.012939, 2.612305
-16.943, 0.013062, 3.688965
-16.992, 0.012939, 4.318848
-17.041, 0.013062, 4.699707
-17.09, 0.012695, 4.630127
-17.139, 0.012695, 4.121094
-17.188, 0.012573, 3.216553
-17.236, 0.012817, 2.005615
-17.285, 0.012817, 0.603027
-17.334, 0.012695, -0.859375
-17.383, 0.012695, -2.246094
-17.432, 0.012817, -3.421631
-17.48, 0.012939, -4.276123
-17.529, 0.012939, -4.729004
-17.578, 0.013062, -4.737549
-17.627, 0.013184, -4.300537
-17.676, 0.012939, -3.457031
-17.725, 0.012817, -2.293701
-17.773, 0.013062, -0.914307
-17.822, 0.012573, 0.550537
-17.871, 0.012695, 1.958008
-17.92, 0.012939, 3.175049
-17.969, 0.012329, 4.095459
-18.018, 0.012817, 4.616699
-18.066, 0.012817, 4.705811
-18.115, 0.012817, 4.343262
-18.164, 0.012817, 3.568115
-18.213, 0.012695, 2.452393
-18.262, 0.012817, 1.33667
-18.311, 0.012695, -0.112305
-18.359, 0.012695, -1.556396
-18.408, 0.012817, -2.852783
-18.457, 0.012695, -3.885498
-18.506, 0.012817, -4.550781
-18.555, 0.012817, -4.790039
-18.604, 0.012451, -4.575195
-18.652, 0.012695, -3.934326
-18.701, 0.012817, -2.922363
-18.75, 0.012451, -1.636963
-18.799, 0.012695, -0.201416
-18.848, 0.012817, 1.25
-18.896, 0.012695, 2.583008
-18.945, 0.012817, 3.668213
-18.994, 0.012939, 4.404297
-19.043, 0.012695, 4.718018
-19.092, 0.012817, 4.584961
-19.141, 0.012695, 4.012451
-19.189, 0.012573, 3.061523
-19.238, 0.012817, 1.813965
-19.287, 0.012939, 0.394287
-19.336, 0.013062, -1.066895
-19.385, 0.012451, -2.429199
-19.434, 0.012939, -3.564453
-19.482, 0.012939, -4.260254
-19.531, 0.012573, -4.72168
-19.58, 0.012939, -4.73877
-19.629, 0.012939, -4.313965
-19.678, 0.012817, -3.482666
-19.727, 0.012817, -2.321777
-19.775, 0.012939, -0.946045
-19.824, 0.012817, 0.516357
-19.873, 0.012939, 1.925049
-19.922, 0.012817, 3.151855
-19.971, 0.012817, 4.075928
-20.02, 0.012817, 4.610596
-20.068, 0.012817, 4.708252
-20.117, 0.012939, 4.35791
-20.166, 0.012573, 3.591309
-20.215, 0.012939, 2.48291
-20.264, 0.012817, 1.135254
-20.313, 0.012573, -0.322266
-20.361, 0.012695, -1.75293
-20.41, 0.012817, -3.02002
-20.459, 0.012939, -4.002686
-20.508, 0.012695, -4.609375
-20.557, 0.012817, -4.786377
-20.605, 0.012817, -4.506836
-20.654, 0.012817, -3.809814
-20.703, 0.012817, -2.949219
-20.752, 0.012573, -1.669922
-20.801, 0.012939, -0.235596
-20.85, 0.013062, 1.218262
-20.898, 0.012695, 2.553711
-20.947, 0.012939, 3.647461
-20.996, 0.012695, 4.390869
-21.045, 0.012695, 4.716797
-21.094, 0.012451, 4.594727
-21.143, 0.012573, 4.033203
-21.191, 0.012573, 3.087158
-21.24, 0.012573, 1.846924
-21.289, 0.012573, 0.429688
-21.338, 0.012573, -1.032715
-21.387, 0.012695, -2.399902
-21.436, 0.012817, -3.54126
-21.484, 0.012817, -4.350586
-21.533, 0.012695, -4.752197
-21.582, 0.012695, -4.705811
-21.631, 0.012451, -4.216309
-21.68, 0.012817, -3.33252
-21.729, 0.012329, -2.133789
-21.777, 0.012451, -0.738525
-21.826, 0.012939, 0.725098
-21.875, 0.012817, 2.116699
-21.924, 0.012695, 3.303223
-21.973, 0.012695, 4.058838
-22.021, 0.012329, 4.606934
-22.07, 0.012451, 4.711914
-22.119, 0.012695, 4.372559
-22.168, 0.012573, 3.612061
-22.217, 0.012695, 2.513428
-22.266, 0.012695, 1.168213
-22.314, 0.012573, -0.288086
-22.363, 0.012329, -1.719971
-22.412, 0.012573, -2.991943
-22.461, 0.012695, -3.984375
-22.51, 0.012573, -4.60083
-22.559, 0.012451, -4.785156
-22.607, 0.012573, -4.521484
-22.656, 0.012817, -3.829346
-22.705, 0.012573, -2.781982
-22.754, 0.012451, -1.470947
-22.803, 0.012329, -0.023193
-22.852, 0.012939, 1.419678
-22.9, 0.012817, 2.729492
-22.949, 0.012817, 3.775635
-22.998, 0.012695, 4.46167
-23.047, 0.013184, 4.724121
-23.096, 0.012939, 4.534912
-23.145, 0.013062, 3.917236
-23.193, 0.012451, 3.112793
-23.242, 0.012695, 1.878662
-23.291, 0.012329, 0.462646
-23.34, 0.012451, -0.998535
-23.389, 0.012451, -2.369385
-23.438, 0.012451, -3.519287
-23.486, 0.012695, -4.337158
-23.535, 0.012573, -4.747314
-23.584, 0.012695, -4.711914
-23.633, 0.013062, -4.237061
-23.682, 0.012695, -3.359375
-23.73, 0.012695, -2.167969
-23.779, 0.012817, -0.775146
-23.828, 0.012451, 0.688477
-23.877, 0.013062, 2.08374
-23.926, 0.012695, 3.278809
-23.975, 0.012939, 4.162598
-24.023, 0.012817, 4.644775
-24.072, 0.013062, 4.689941
-24.121, 0.012817, 4.287109
-24.17, 0.012939, 3.475342
-24.219, 0.013062, 2.329102
-24.268, 0.012939, 0.961914
-24.316, 0.012817, -0.498047
-24.365, 0.012451, -1.914062
-24.414, 0.012817, -2.966309
-24.463, 0.012817, -3.967285
-24.512, 0.012939, -4.592285
-24.561, 0.012939, -4.790039
-24.609, 0.012695, -4.532471
-24.658, 0.012817, -3.850098
-24.707, 0.013062, -2.811279
-24.756, 0.012817, -1.505127
-24.805, 0.013306, -0.062256
-24.854, 0.012939, 1.386719
-24.902, 0.012817, 2.701416
-24.951, 0.012939, 3.753662
