352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
384,-1152
384,-1152
-832,352
-832,352
-832,352
-832,352
-800,352
-800,352
-832,352
-832,352
-832,352
-832,352
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,-32
-64,-32
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,384
-832,384
-96,0
-96,0
-96,0
-96,0
-96,0
-96,0
-64,0
-64,0
-64,0
-64,0
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-800,352
-800,352
-832,352
-832,352
-832,352
-832,352
-128,-32
-128,-32
-96,0
-96,0
-96,0
-96,0
-96,0
-96,0
-96,0
-96,0
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,384
-832,384
-832,384
-832,384
-832,352
-832,352
-832,384
-832,384
-800,384
-800,384
-96,0
-96,0
-64,0
-64,0
-96,0
-96,0
-64,0
-64,0
-96,0
-96,0
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,384
-832,384
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-800,352
-800,352
-800,352
-800,352
-832,352
-832,352
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1184
352,-1184
352,-1152
352,-1152
-832,352
-832,352
-800,352
-800,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-64,-32
-64,-32
-64,-32
-64,-32
-64,-32
-64,-32
-64,0
-64,0
-32,-32
-32,-32
352,-1152
352,-1152
352,-1152
352,-1152
352,-1184
352,-1184
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-96,0
-96,0
-96,0
-96,0
-96,-32
-96,-32
-96,0
-96,0
-96,-32
-96,-32
384,-1152
384,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,384
-832,384
-832,384
-832,384
-832,384
-832,384
-832,352
-832,352
-832,352
-832,352
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,0
-96,0
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,384
-832,384
-832,352
-832,352
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-96,0
-96,0
-64,0
-64,0
352,-1152
352,-1152
384,-1152
384,-1152
384,-1152
384,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-896,384
-896,384
-896,352
-896,352
-896,352
-896,352
-896,352
-896,352
-896,352
-896,352
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,-32
-96,0
-96,0
-96,0
-96,0
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-96,0
-96,0
-96,-32
-96,-32
-96,0
-96,0
-96,-32
-96,-32
-96,0
-96,0
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,384
-832,384
-832,352
-832,352
-832,384
-832,384
-832,352
-832,352
-800,384
-800,384
-96,0
-96,0
-96,-32
-96,-32
-96,-32
-96,-32
-96,0
-96,0
-96,-32
-96,-32
352,-1152
352,-1152
384,-1152
384,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
352,-1152
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-832,352
-96,-32
-96,-32
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
-64,0
352,-1152
352,-1152
352,-1152
352,-1152
320,-1152
320,-1152
320,-1152
320,-1152
320,-1184
320,-1184
-832,352
