416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
-2432,512
-2432,512
-2464,512
-2464,512
-2432,512
-2432,512
-2368,512
-2368,512
-2336,512
-2336,512
32,32
32,32
32,32
32,32
32,0
32,0
32,32
32,32
32,32
32,32
416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
416,-1376
416,-1344
416,-1344
-2528,544
-2528,544
-2528,512
-2528,512
-2528,512
-2528,512
-2496,512
-2496,512
-2496,512
-2496,512
32,0
32,0
32,0
32,0
32,32
32,32
32,0
32,0
32,0
32,0
416,-800
416,-800
416,-800
416,-800
416,-800
416,-800
416,-800
416,-800
416,-800
416,-800
-800,288
-800,288
-800,320
-800,320
-800,288
-800,288
-800,288
-800,288
-800,288
-800,288
32,0
32,0
32,0
32,0
0,0
0,0
32,0
32,0
32,0
32,0
352,-832
352,-832
352,-864
352,-864
352,-864
352,-864
352,-864
352,-864
352,-832
352,-832
-384,320
-384,320
-416,320
-416,320
-384,320
-384,320
-384,320
-384,320
-384,320
-384,320
0,32
0,32
0,0
0,0
0,0
0,0
0,32
0,32
0,32
0,32
224,-1376
224,-1376
224,-1376
224,-1376
192,-1376
192,-1376
192,-1376
192,-1376
192,-1376
192,-1376
-448,512
-448,512
-448,512
-448,512
-448,512
-448,512
-448,512
-448,512
-448,512
-448,512
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
192,-1376
192,-1376
192,-1408
192,-1408
192,-1408
192,-1408
192,-1408
192,-1408
192,-1408
192,-1408
-480,512
-480,512
-448,512
-448,512
-480,512
-480,512
-448,512
-448,512
-480,512
-480,512
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
-480,480
-480,480
-480,480
-480,480
-480,512
-480,512
-480,512
-480,512
-480,512
-480,512
0,0
0,0
-32,0
-32,0
-32,32
-32,32
0,0
0,0
0,0
0,0
416,-1344
416,-1344
384,-1344
384,-1344
384,-1344
384,-1344
384,-1344
384,-1344
384,-1344
384,-1344
-2208,480
-2208,480
-2208,480
-2208,480
-2208,480
-2208,480
-2240,480
-2240,480
-2208,480
-2208,480
32,0
32,0
32,0
32,0
32,0
32,0
0,0
0,0
32,0
32,0
384,-800
384,-800
384,-832
384,-832
384,-832
384,-832
384,-832
384,-832
384,-832
384,-832
-384,288
-384,288
-384,288
-384,288
-384,320
-384,320
-384,320
-384,320
-384,288
-384,288
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
-736,480
-736,480
-736,480
-736,480
-736,480
-736,480
-736,480
-736,480
-768,480
-768,480
0,0
0,0
0,0
0,0
0,0
0,0
0,32
0,32
0,0
0,0
192,-1440
192,-1440
192,-1440
192,-1440
192,-1440
192,-1440
192,-1440
192,-1440
192,-1440
192,-1440
-448,512
-448,512
-448,512
-448,512
-448,544
-448,544
-448,512
-448,512
-448,544
-448,544
0,0
0,0
0,0
0,0
0,32
0,32
0,32
0,32
0,32
0,32
192,-1472
192,-1472
192,-1504
192,-1504
192,-1504
192,-1504
192,-1472
192,-1472
192,-1472
192,-1472
-576,576
-576,576
-576,576
-576,576
-576,544
-576,544
-576,544
-576,544
-576,576
-576,576
0,32
0,32
0,0
0,0
0,0
0,0
0,32
0,32
0,32
0,32
192,-1376
192,-1376
192,-1376
192,-1376
192,-1376
192,-1376
192,-1376
192,-1376
192,-1376
192,-1376
-512,512
-512,512
-512,512
-512,512
-512,512
-512,512
-512,512
-512,512
-512,512
-512,512
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
192,-1312
192,-1312
192,-1312
192,-1312
192,-1312
192,-1312
192,-1312
192,-1312
192,-1312
192,-1312
-480,512
-480,512
-448,480
-448,480
-480,512
-480,512
-480,480
-480,480
-480,512
-480,512
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
224,-1344
224,-1344
192,-1312
192,-1312
192,-1312
192,-1312
192,-1344
192,-1344
192,-1344
192,-1344
-384,512
-384,512
-416,512
-416,512
-416,512
-416,512
-416,512
-416,512
-384,512
-384,512
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
384,-1536
384,-1536
384,-1536
384,-1536
416,-1536
416,-1536
416,-1536
416,-1536
384,-1536
384,-1536
-1056,576
-1056,576
-1056,576
-1056,576
-1088,576
-1088,576
-1056,576
-1056,576
-1056,576
-1056,576
0,0
0,0
0,32
0,32
0,0
0,0
0,32
0,32
0,0
0,0
384,-1440
384,-1440
384,-1440
384,-1440
384,-1440
384,-1440
384,-1440
384,-1440
384,-1440
384,-1440
-2592,512
-2592,512
-2560,512
-2560,512
-2592,512
-2592,512
-2560,512
-2560,512
-2560,512
-2560,512
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
384,-800
384,-800
384,-832
384,-832
384,-800
384,-800
384,-832
384,-832
384,-800
384,-800
-864,320
-864,320
-864,320
-864,320
-864,320
-864,320
-864,288
-864,288
-832,288
-832,288
32,32
32,32
0,0
0,0
0,32
0,32
0,0
0,0
0,0
0,0
192,-800
192,-800
192,-832
192,-832
192,-832
192,-832
192,-832
192,-832
192,-800
192,-800
-224,288
-224,288
-224,320
-224,320
-224,288
-224,288
-224,320
-224,320
-224,288
-224,288
0,32
0,32
0,32
0,32
0,0
0,0
0,0
0,0
0,32
0,32
192,-1248
192,-1248
192,-1248
192,-1248
192,-1248
192,-1248
192,-1248
192,-1248
192,-1248
192,-1248
-352,480
-352,480
-352,480
-352,480
-352,480
-352,480
-352,448
-352,448
-352,480
-352,480
0,0
0,0
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
192,-1536
192,-1536
192,-1536
192,-1536
192,-1536
192,-1536
192,-1536
192,-1536
192,-1536
192,-1536
-512,576
-512,576
-512,576
-512,576
-512,576
-512,576
-512,576
-512,576
-512,576
-512,576
0,32
0,32
0,32
0,32
0,0
0,0
0,32
0,32
0,32
0,32
384,-1472
384,-1472
384,-1472
384,-1472
384,-1472
384,-1472
384,-1440
384,-1440
384,-1440
384,-1440
-928,544
-928,544
-928,544
-928,544
-928,544
-928,544
-928,544
-928,544
-928,544
-928,544
0,32
0,32
0,32
0,32
32,32
32,32
32,32
32,32
0,32
0,32
416,-1472
416,-1472
416,-1440
416,-1440
416,-1440
416,-1440
416,-1472
416,-1472
416,-1472
416,-1472
-2912,544
-2912,544
-2912,544
-2912,544
-2880,576
-2880,576
-2880,544
-2880,544
-2848,544
-2848,544
32,32
32,32
32,0
32,0
64,32
64,32
32,32
32,32
32,0
32,0
416,-864
416,-864
416,-864
416,-864
416,-864
416,-864
416,-864
416,-864
416,-864
416,-864
-896,320
-896,320
-896,320
-896,320
-896,320
-896,320
-896,320
-896,320
-896,320
-896,320
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
384,-864
384,-864
384,-864
384,-864
384,-832
384,-832
384,-864
384,-864
384,-832
384,-832
-928,320
-928,320
-928,320
-928,320
-928,320
-928,320
-928,320
-928,320
-928,320
-928,320
32,0
32,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
352,-864
352,-864
352,-864
352,-864
352,-864
352,-864
352,-864
352,-864
352,-864
352,-864
-416,320
-416,320
-416,320
-416,320
-416,320
-416,320
-416,352
-416,352
-416,320
-416,320
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,0
0,0
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
-416,512
-416,512
-416,512
-416,512
-416,480
-416,480
-416,512
-416,512
-416,512
-416,512
0,32
0,32
32,32
32,32
0,32
0,32
0,32
0,32
0,32
0,32
192,-1472
192,-1472
192,-1472
192,-1472
192,-1472
192,-1472
192,-1472
192,-1472
192,-1472
192,-1472
-576,544
-576,544
-608,576
-608,576
-576,544
-576,544
-576,544
-576,544
-608,576
-608,576
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
192,-1344
-480,480
-480,480
-480,480
-480,480
-480,480
-480,480
-480,480
-480,480
-480,480
-480,480
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
384,-1280
-1888,448
-1888,448
-1952,480
-1952,480
-1984,448
-1984,448
-1952,448
-1952,448
-1920,448
-1920,448
32,32
32,32
32,32
32,32
32,32
32,32
32,0
32,0
32,32
32,32
352,-832
352,-832
352,-800
352,-800
352,-800
352,-800
352,-800
352,-800
352,-800
352,-800
-384,320
-384,320
-384,320
-384,320
-384,320
-384,320
-384,320
-384,320
-384,320
-384,320
32,32
32,32
0,0
0,0
0,32
0,32
0,0
0,0
0,32
0,32
384,-1376
384,-1376
384,-1376
384,-1376
384,-1376
384,-1376
384,-1344
384,-1344
384,-1376
384,-1376
-416,512
-416,512
-416,512
-416,512
-384,512
-384,512
-384,512
-384,512
-384,512
-384,512
0,32
0,32
32,32
32,32
0,32
0,32
32,32
32,32
32,0
32,0
224,-2464
224,-2464
192,-2464
192,-2464
224,-2464
224,-2464
192,-2464
192,-2464
224,-2464
224,-2464
-1408,896
-1408,896
-1376,896
-1376,896
-1376,896
-1376,896
-1376,896
-1376,896
-1376,896
-1376,896
32,32
32,32
32,32
32,32
32,0
32,0
32,0
32,0
0,32
0,32
192,-1408
192,-1408
192,-1408
192,-1408
192,-1408
192,-1408
224,-1408
224,-1408
192,-1408
192,-1408
-512,512
